installid,date,size,cost,subsidy,zip,city,state
SCE-INT-500728402,2015-07-06,5.786734694,1,0,92345,HESPERIA,CA
SDGE-INT-97920,2015-12-04,4.14,21526,0,92131,SAN DIEGO,CA
SCE-INT-SCE-42136,2016-01-19,6.975744898,27026.16,0,91709,CHINO HILLS,CA
SCE-INT-SCE-30489,2015-11-14,5.402408163,29286.4,0,93274,TULARE,CA
PGE-INT-113274968,2005-04-08,4.725,27500,12489,95032,Los Gatos,CA
NJSRRE1533104084,2017-02-10,4.68,-1,0,08859,Parlin,NJ
OID2781093,2018-03-28,5.67,17191,-1,-1,-1,CO
SDGE-INT-89936,2015-09-16,4.8,22080,0,92078,SAN MARCOS,CA
NJSRRE1539852745,2019-03-11,8.91,-1,0,07751,Morganville,NJ
PGE-INT-113607469,2017-06-14,6.9575,30940,0,95023,HOLLISTER,CA
SDGE-INT-103268,2016-01-29,8.28,36076,0,92084,VISTA,CA
SDGE-INT-7471,2009-04-22,3.96,29018.13,6055,92677,Laguna Niguel,CA
LADWP-18165,2016-01-07,5.232,26410,1183,90005,Los Angeles,CA
PGE-INT-115047314,2018-10-14,3.015,13567.51,592,94533,Fairfield,CA
SDGE-INT-263120,2020-04-28,12,20000,0,91901,ALPINE,CA
SDGE-INT-82803,2015-07-07,4.68,18367,0,92123,SAN DIEGO,CA
PGE-INT-118745149,2020-06-05,5.1,24621.05,0,93312,BAKERSFIELD,CA
SCE-INT-SCE-31815,2015-11-24,8.06,33449,0,92270,CATHEDRAL CITY,CA
SCE-INT-NST-35364,2018-05-01,8.625,33550,0,92211,PALM DESERT,CA
SCE-INT-NST-38267,2018-06-15,2.56,6063.92,308,92557,Moreno Valley,CA
Qfs <10kW #10095,2017-08-08,6.84,-1,-1,87043,Placitas,NM
NJSRRE1532170028,2011-10-19,9.675,-1,0,08005,BARNEGAT,NJ
SRO00302,2006-12-12,4.08,28000,-1,-1,-1,CO
PGE-INT-115583964,2019-01-14,6.1446,26500,0,95148,SAN JOSE,CA
SCE-INT-NST-68299,2018-11-28,9.15,31108,0,93274,TULARE,CA
PGE-INT-114972268,2018-12-03,6.7,25124,0,95465,OCCIDENTAL,CA
PGE-INT-113341685,2012-01-18,5.28,33720,1039,94061,Redwood City,CA
PGE-INT-113495164,2015-12-04,4,14638,0,94558,NAPA,CA
SCE-INT-NST-45717,2018-06-26,3.493877551,15000,0,92563,MURRIETA,CA
SDGE-INT-27999,2012-02-10,2.129,-1,-1,92117,SAN DIEGO,CA
SCE-INT-500483887,2014-05-23,4.5,18770,761,92880,Eastvale,CA
NFG-SR25630-58839,2016-05-24,7.65,39397.5,0,02632,Barnstable,MA
PGE-INT-113273532,2010-08-05,4.1,32581.5,2858,95722,Meadow Vista,CA
SDGE-INT-33559,2013-01-31,6,-1,-1,92065,RAMONA,CA
SCE-INT-NST-61251,2018-10-19,6.93,30000,0,92563,MURRIETA,CA
NJSRRE1532166997,2011-07-08,7.03,-1,0,08501,ALLENTOWN,NJ
PGE-INT-113308554,2009-04-15,6.075,52065,8052,96035,Gerber,CA
PGE-INT-113346803,2013-06-28,2.45,12495,396,94563,Orinda,CA
PGE-INT-118284639,2019-12-24,14.76,59835,0,95340,MERCED,CA
NJSRRE1532378555,2007-01-05,8.8,72160,44880,07059,WARREN,NJ
SCE-INT-SCE-33393,2015-11-24,6.983387755,24013,0,91784,UPLAND,CA
PGE-INT-115479795,2018-12-13,6.655,31812,0,93203,ARVIN,CA
257975,2020-11-09,6.65,26134.5,1330,10805,New Rochelle,NY
PGE-INT-113521689,2016-03-29,10.08,38173.1,0,93722,FRESNO,CA
PGE-INT-115106785,2018-11-03,3.48,15000,0,93906,SALINAS,CA
SCE-INT-NST-99979,2019-09-03,3.66,13908,0,92585,MENIFEE,CA
SCE-INT-SCE-36967,2015-12-15,10.14207143,43635,0,93274,TULARE,CA
SCE-INT-SCE-121579,2017-06-30,6.09,9923,0,92223,Beaumont,CA
15244,2013-01-24,9.75,-1,-1,85338,Goodyear,AZ
PGE-INT-119353882,2020-07-14,10.36,43512,0,95713,COLFAX,CA
SCE-INT-SCE-38851,2016-01-25,6.625,33894,0,92307,APPLE VALLEY,CA
PGE-INT-117715386,2019-08-13,5.76,26390,0,95677,ROCKLIN,CA
SDGE-INT-67644,2015-02-17,9.81,-1,0,92026,ESCONDIDO,CA
PGE-INT-113614650,2009-08-14,1.904,12645,2474,95476,Sonoma,CA
PGE-INT-113481495,2015-10-15,4.48,16151,0,-1,-1,CA
SRO33049,2013-12-11,9.75,48730.5,-1,-1,-1,CO
PGE-INT-113504305,2016-02-05,5.5,13282.5,0,95405,SANTA ROSA,CA
SDGE-INT-8872,2009-11-11,6.765,41200,8497,92120,San Diego,CA
RPV-45410,2020-01-06,8.51,28681.87,0,06416,Cromwell,CT
12-SPV-OH-GATS-1437,2012-08-13,8.05,-1,-1,43035,Lewis Center,OH
RPV-18074,2016-04-15,5.98,26013,2793,06488,Southbury,CT
PGE-INT-113324629,2011-04-14,8.736,45323.01,2408,95946,Penn Valley,CA
NJSRRE1539780588,2019-02-27,7.48,-1,0,08110,Pennsauken Township,NJ
NFG-SR25630-85497,2018-01-16,2.32,9929.6,0,02790,Westport,MA
PGE-INT-117472345,2019-06-27,5.4417,27364.05,0,93631,KINGSBURG,CA
96160,2019-08-23,4.88,-1,-1,85383,Peoria,AZ
NFG-SR25630-63310,2016-08-03,5.035,25930.25,0,02771,Seekonk,MA
PGE-INT-116489932,2019-03-11,8.9397,25326,0,95602,AUBURN,CA
Qfs <10kW #19844,2020-09-28,3.72,-1,-1,87106,Albuquerque,NM
SCE-INT-500410973,2013-09-25,10,45097.1,1724,92544,Hemet,CA
SCE-INT-NST-140669,2020-05-21,9.35813265306122,36024.93,0,92780,TUSTIN,CA
PSP-05732,2011-06-07,3.68,22117,2760,19344,Honey Brook,PA
SCE-INT-SCE-88645,2016-11-04,9.266418367,50201.6,0,91384,Castaic,CA
SCE-INT-SCE-99621,2017-01-25,7.520571429,27300,0,91770,ROSEMEAD,CA
SCE-INT-NST-106486,2019-09-23,10.78188776,34767,0,92585,ROMOLAND,CA
SDGE-INT-42208,2013-05-31,6.24,-1,-1,92025,ESCONDIDO,CA
SDGE-INT-150768,2017-11-03,4.578,16837,0,92021,EL CAJON,CA
SCE-INT-500515247,2014-03-20,7,31850,1222,92240,Desert Hot Springs,CA
SCE-INT-SCE-92826,2017-01-05,2.6,12480,0,90746,CARSON,CA
SDGE-INT-288731,2020-11-03,2.79,10407,0,92057,OCEANSIDE,CA
SCE-INT-500178666,2012-03-08,2.4,20043,1310,90815,Long Beach,CA
SDGE-INT-215512,2019-07-23,3.465,18365,0,92154,SAN DIEGO,CA
SCE-INT-500414869,2013-08-07,3.821428571,-1,-1,91733,SOUTH EL MONTE,CA
SDGE-INT-44886,2014-04-20,6.89,29495,1068,92084,Vista,CA
PGE-INT-115786474,2019-02-08,9.3093,32643,0,95340,MERCED,CA
TEPDG-00231,2016-05-13,11.925,59625,0,85730,-1,AZ
NJSRRE1537832051,2018-10-22,8.85,-1,0,07604,Hasbrouck Heights,NJ
PGE-INT-113586565,2017-02-23,4.905,16613,0,94536,FREMONT,CA
NFG-SR25630-63022,2016-07-11,12.6,44997,0,01772,Southborough,MA
NJSRRE1543821114,2020-04-18,5.76,-1,0,08332,Millville,NJ
PGE-INT-113558656,2016-11-15,5.2,34200,0,93306,BAKERSFIELD,CA
RTEP-RPV_99080,2015-01-19,9,39600,0,85614,-1,AZ
NJSRRE1534565489,2017-10-06,6.38,-1,0,08005,Barnegat,NJ
SCE-INT-NST-18556,2017-11-10,2.4,2821,0,92586,SUN CITY,CA
SCE-INT-500686983,2015-05-07,4.476530612,-1,0,93257,PORTERVILLE,CA
SDGE-INT-153215,2019-02-27,4.93,5500,0,92071,SANTEE,CA
2140887,2014-10-28,4.32,13646.31,-1,87505,Santa Fe,NM
SCE-INT-SCE-50716,2016-03-05,3.71,8473.6,2427,92653,Murrieta,CA
LADWP-34079,2018-06-27,5.4,28988.49,1103,90034,Los Angeles,CA
NFG-SR25630-41633,2015-09-03,6.5,36400,0,02053,Medway,MA
SDGE-INT-23803,2011-08-03,6.156,39787,1685,92084,Vista,CA
SCE-INT-NST-145274,2020-08-19,6.00073469387755,24538.5,0,92586,SUN CITY,CA
SCE-INT-500510145,2014-03-18,4.804081633,-1,0,92394,VICTORVILLE,CA
SCE-INT-SCE-02241,2015-06-03,10.2,35700,0,92506,RIVERSIDE,CA
PGE-INT-113583447,2017-04-24,8.28,32615,0,95437,FORT BRAGG,CA
PGE-INT-113517763,2016-03-23,4.42,22630.4,0,95901,MARYSVILLE,CA
SCE-INT-500551191,2014-05-12,10.59081633,-1,0,91701,ALTA LOMA,CA
PGE-INT-113315646,2010-09-02,7.56,42000,3802,93311,Bakersfield,CA
PGE-INT-115600798,2019-01-02,5.22,19749.87,0,93307,BAKERSFIELD,CA
PGE-INT-113378739,2013-12-20,9,-1,-1,94538,FREMONT,CA
PGE-INT-113462452,2015-08-25,4.0832,12480,0,-1,-1,CA
4839282005,2011-10-17,6.24,27928.8,9984,85648,-1,AZ
SDGE-INT-73231,2015-06-11,5.5,-1,0,92021,EL CAJON,CA
NJSRRE1532391853,2016-08-03,10.87,-1,0,08016,Burlington,NJ
SCE-INT-NST-13153,2017-10-31,7.15,23800,0,90501,TORRANCE,CA
SDGE-INT-174364,2018-09-20,5.76,21600,0,92056,OCEANSIDE,CA
PGE-INT-115509315,2019-01-18,7.15,36608,0,94030,MILLBRAE,CA
11-SPV-OH-GATS-3165,2011-10-11,2.4,-1,-1,45069,West Chester,OH
SCE-INT-SCE-25266,2015-11-13,2.65,13568,0,93030,OXNARD,CA
SCE-INT-SCE-00049,2015-04-29,3.9055,-1,0,90712,LAKEWOOD,CA
PGE-INT-118533054,2020-02-18,6.7914,34876.8,0,93722,FRESNO,CA
SCE-INT-SCE-40279,2015-12-29,5.04,24428,0,92503,RIVERSIDE,CA
SCE-INT-SCE-17636,2015-08-26,10.4652551,55508,0,91730,RANCHO CUCAMONGA,CA
SRO31069,2013-07-08,3.43,17493,-1,-1,-1,CO
SDGE-INT-130334,2016-11-14,3.9,23816,0,92071,SANTEE,CA
PGE-INT-117393288,2019-06-10,3.84,15360,0,94515,CALISTOGA,CA
PGE-INT-114055534,2017-10-12,7.285,1,0,95762,EL DORADO HILLS,CA
PGE-INT-113516617,2016-03-28,5.2,26624,0,95020,GILROY,CA
SCE-INT-SCE-118453,2017-06-16,5.483204082,21648,0,92882,Corona,CA
SDGE-INT-244162,2020-01-06,9.62,27017,0,92020,EL CAJON,CA
NJSRRE1532942536,2016-12-23,6.16,-1,0,07726,Manalapan Township,NJ
NewarkR00008,2008-06-18,4,31856,15000,19711,Newark,DE
SDGE-INT-243081 & SDGE-INT-243080,2020-01-10,6.12,34578,0,92131,SAN DIEGO,CA
NJSRRE1533990578,2017-06-09,3.48,-1,0,08030,Gloucester City,NJ
1B4PVR-100861,2015-05-21,3.5,21000,1373,92231,Calexico,CA
8279,2011-12-01,6.72,-1,-1,85308,Glendale,AZ
PGE-INT-119955107,2020-11-13,8.96,42380.8,0,93619,CLOVIS,CA
SCE-INT-SCE-43203,2016-01-14,5.04,16632,0,93230,HANFORD,CA
SDGE-INT-48292,2013-11-08,7.848,-1,-1,92117,SAN DIEGO,CA
PGE-INT-113549455,2016-09-16,3.12,14528.46,1337,93730,Fresno,CA
PGE-INT-113446567,2015-04-07,2.8,-1,0,-1,-1,CA
PGE-INT-114060691,2017-09-28,14.7,14553,0,95640,IONE,CA
NFG-SR25630-86453,2018-01-25,7.84,28618,0,01008,Blandford,MA
SCE-INT-500338565,2013-11-03,5.64,27100,1630,92270,Rancho Mirage,CA
TEPDG-17742,2019-01-30,7.25,25012.5,0,85718,-1,AZ
SCE-INT-NST-144977,2020-06-16,7.15480612244898,33545,0,91768,POMONA,CA
TEPDG-32614,2020-05-22,10.725,47690,0,85741,-1,AZ
SDGE-INT-139892,2017-04-25,6.825,21741,0,92128,SAN DIEGO,CA
SDGE-INT-24947,2011-06-22,2.912,-1,-1,92057,OCEANSIDE,CA
SCE-INT-500644065,2015-01-02,3.275510204,-1,0,92509,JURUPA VALLEY,CA
NJSRRE1532222010,2016-04-12,9.62,-1,0,08873,SOMERSET,NJ
PGE-INT-113338300,2012-07-13,3.92,20500,743,95472,Sebastopol,CA
NJSRRE1542420044,2019-12-12,17.6,-1,0,08512,CRANBURY,NJ
SCE-INT-500307354,2012-12-31,5.39,34496,1160,92592,Temecula,CA
SDGE-INT-23697,2011-06-17,2.115,10178.1,626,92128,San Diego,CA
RPV-53375,2020-10-18,7.8,25794.6,0,06483,Seymour,CT
SMAES_11692,2019-07-29,4.96,17161.6,0,02601,Barnstable,MA
SCE-INT-NST-113292,2020-03-27,18.6114489795918,52199,0,91107,PASADENA,CA
2013-555418-Sola,2014-04-29,18.6,65104,6600,11782,Sayville,NY
SDGE-INT-284429,2020-10-16,3.015,12374,0,92119,SAN DIEGO,CA
CS2-SR25630-22682,2014-12-15,6.375,35065.5,1250,01590,Sutton,MA
SDGE-INT-175315,2018-09-18,3.195,12000,0,92004,BORREGO SPRINGS,CA
SCE-INT-NST-11890,2017-10-20,6.16,26370.96,0,92345,HESPERIA,CA
1B4PVR-100542,2014-06-25,3.64,15215.2,1403,92250,Holtville,CA
633900,2018-08-16,3.78,9790,1174.8,54814-3412,Bayfield,WI
TEPDG-11992,2015-08-27,12.24,49767,0,85712,-1,AZ
11142,2012-06-28,5.16,-1,-1,85355,Waddell,AZ
PGE-INT-113561429,2016-11-21,6.84,11088,0,-1,-1,CA
PGE-INT-117302295,2019-05-24,5.51,20000.2,0,95776,WOODLAND,CA
PGE-INT-114592126,2018-06-01,5.94,29462,0,94703,BERKELEY,CA
PGE-INT-114837113,2018-08-01,6.67,25500.08,0,93611,CLOVIS,CA
NJSRRE1532216186,2015-08-03,4.59,-1,0,08753,TOMS RIVER,NJ
LADWP-04389-Legacy,2011-05-31,3.68,22080,8603.1,91307,West Hills,CA
SDGE-INT-136809,2017-02-21,5.355,27418,0,91942,LA MESA,CA
PGE-INT-113462478,2015-07-31,11.96,61235.2,0,94526,DANVILLE,CA
SCE-INT-NST-40599,2018-05-22,12.96883673,111288.64,0,93012,CAMARILLO,CA
NJSRRE1532191880,2014-01-13,6,-1,0,08736,MANASQUAN,NJ
SCE-INT-SCE-26414,2015-10-20,8.735785714,45500,0,91733,SOUTH EL MONTE,CA
PGE-INT-113508743,2016-03-09,6.76,34611.2,0,93458,SANTA MARIA,CA
SDGE-INT-7072,2008-11-11,2.94,23766.14,5680,92024,Encinitas,CA
RPV-48860,2020-04-03,12.71,26416,0,06776,New Milford,CT
SDGE-INT-25680,2011-11-11,4.8,23600,1251,92128,San Diego,CA
SDGE-INT-77252,2015-07-24,7.905,36679,0,92078,SAN MARCOS,CA
PGE-INT-113411878,2015-01-16,2.55,-1,0,94025,MENLO PARK,CA
TEPDG-05513,2017-02-13,3.9,17160,0,85713,-1,AZ
33697,2015-07-10,7,-1,-1,85122,Casa Grande,AZ
SCE-INT-500539607,2014-05-04,6.75,23962,1055,93277,Visalia,CA
SDGE-INT-49098 & SDGE-INT-207740,2013-11-21,9.81,-1,-1,92110,SAN DIEGO,CA
OID2952439,2017-07-18,5.9,25665,-1,-1,-1,CO
PGE-INT-113523212,2016-07-15,2.86,10181.6,0,93955,SEASIDE,CA
NFG-SR25630-56263,2016-01-26,11,51700,0,02538,Wareham,MA
PGE-INT-117602469,2019-07-19,3.8412,19315.8,0,93635,LOS BANOS,CA
NJSRRE1537952941,2018-09-05,9.9,-1,0,08070,Pennsville,NJ
NFG-SR25630-65276,2015-12-18,2.6,12220,0,02739,Mattapoisett,MA
RPV-24940,2017-09-07,8.4,36000,0,06516,West Haven,CT
SCE-INT-NST-48111,2018-07-11,4.48,5369.6,2007,93015,Fillmore,CA
PGE-INT-116624859,2019-04-26,6.12,24280,0,94539,FREMONT,CA
PGE-INT-114570674,2018-05-10,6.09,15808.51,0,95222,ANGELS CAMP,CA
SDGE-INT-47754,2013-10-21,4.68,-1,-1,92040,LAKESIDE,CA
TEPDG-08467,2017-11-27,7.26,19479,0,85750,-1,AZ
2440,2009-12-29,6.3,-1,-1,86326,Cottonwood,AZ
Qfs <10kW #20189,2020-10-25,8.58,-1,-1,87114,Albuquerque,NM
98848,2019-11-01,16.47,-1,-1,85365,Yuma,AZ
SCE-INT-SCE-89150,2016-11-08,8.461734694,38630.8,0,92780,Tustin,CA
NFG-SR25630-71177,2016-12-01,9.01,44329.2,0,01030,Agawam,MA
SDGE-INT-61446,2014-08-08,2.75,-1,0,92083,VISTA,CA
PGE-INT-113418173,2014-10-14,2.2,-1,0,94080,SOUTH SAN FRANCISCO,CA
SCE-INT-SCE-90042,2016-11-14,9.881122449,35190,0,91024,Sierra Madre,CA
SDGE-INT-29104,2012-07-15,3.525,28000,558,92011,Carlsbad,CA
SCE-INT-SCE-81090,2016-09-14,7.28,37170,0,92405,SAN BERNARDINO,CA
SDGE-INT-4785,2007-07-12,6.012,44995.78,13000,92014,Del Mar,CA
NFG-SR25630-25527,2014-11-04,7.25,35525,0,01760,Natick,MA
SCE-INT-500075367,2011-03-19,2.96,26640,2989,91214,La Crescenta,CA
991126,2020-04-20,-1,-1,500,53575-3404,Oregon,WI
PGE-INT-113302425,2009-05-17,3.15,24574,4731,95014,Cupertino,CA
SCE-INT-500062492,2009-10-15,2.268,-1,4187,92585,Romoland,CA
NJSRRE1534574467,2018-01-03,12.42,-1,0,08215,Egg Harbor City,NJ
CS2-SR25630-18446,2014-07-14,3.12,14695.2,1248,02201,Boston,MA
PGE-INT-113535744,2016-08-01,3.06,10771.2,0,93927,GREENFIELD,CA
NJSRRE1532191003,2013-02-15,4.41,-1,0,08087,LEHT,NJ
PGE-INT-113473180,2015-09-09,4.68,25616,0,93907,SALINAS,CA
253309,2015-06-24,5.89,38410.97,1177,11413,Queens,NY
SCE-INT-NST-106752,2019-11-13,5.12,18853.6,0,91387,CANYON COUNTRY,CA
SRO34868,2014-02-24,5.39,27489,-1,-1,-1,CO
SCE-INT-SCE-78296,2016-08-25,6.36,1,0,92879,CORONA,CA
PGE-INT-113356566,2013-04-24,4.165,20749,672,94583,San Ramon,CA
PGE-INT-119315872,2020-07-10,6.6,24400,0,94518,CONCORD,CA
PGE-INT-114689843,2018-08-15,4.32,21945.6,0,93905,SALINAS,CA
SDGE-INT-30177,2013-02-06,4.578,25549,933,91941,La Mesa,CA
RPV-31523,2018-08-10,10.33,35271.92,0,06082,Enfield,CT
PGE-INT-113373810,2013-10-04,8.745,-1,-1,95209,STOCKTON,CA
SDGE-INT-98398,2015-12-08,4.505,23066,0,91978,SPRING VALLEY,CA
PGE-INT-113361646,2013-04-19,3.84,19584,554,95747,Roseville,CA
SCE-INT-SCE-22420,2015-09-23,9.831989796,1,0,93023,OJAI,CA
SCE-INT-500204023,2012-08-24,4.68,27685,-1,92882,Corona,CA
PGE-INT-113377383,2013-11-25,3.5,-1,-1,94949,NOVATO,CA
UNSEDG-04371,2020-04-08,6.3,18400,0,86406,-1,AZ
76606,2018-02-23,7.125,-1,-1,85615,Hereford,AZ
SDGE-INT-82349,2015-07-20,3.51,19832,0,91913,CHULA VISTA,CA
NFG-SR25630-55283,2016-05-11,13,58370,0,01524,Leicester,MA
SDGE-INT-212935,2019-07-17,6.1,24711,0,92065,RAMONA,CA
SCE-INT-SCE-49296,2016-02-19,7.245,36949,0,93286,WOODLAKE,CA
SCE-INT-500169247,2012-05-03,9.6,52000,5398,91384,Castaic,CA
SCE-INT-NST-68820,2019-01-02,3.84,9082.64,965,92592,Temecula,CA
SCE-INT-500644359,2015-01-09,5.02244898,-1,0,93065,SIMI VALLEY,CA
RPV-26216,2017-05-16,8.27,22513.87,0,06001,Avon,CT
SDGE-INT-189769,2019-01-17,3.015,13567.51,684,92028,Fallbrook,CA
PSP-04930,2011-04-11,4.255,23950,5318.75,17070,New Cumberland,PA
SCE-INT-500682156,2015-04-24,9.826530612,-1,0,90740,SEAL BEACH,CA
PGE-INT-113295468,2007-06-17,7.74,62073.37,17533.6,95945,Grass Valley,CA
PGE-INT-113413561,2014-09-29,4.845,-1,0,93460,SANTA YNEZ,CA
PGE-INT-117672508,2019-12-12,14.7312,60756,0,95667,PLACERVILLE,CA
PGE-INT-117504575,2019-07-05,8.26,35000,0,93312,BAKERSFIELD,CA
NJSRRE1532514836,2016-12-09,8.12,-1,0,07724,Tinton Falls,NJ
NJSTRE1545076628,2020-09-03,10.46,-1,0,08234,Egg Harbor Township,NJ
LADWP-34250,2018-06-18,5.67,19368.72,1111,91364,Woodland Hills,CA
NJSRRE1539921404,2019-02-20,5.67,-1,0,08326,Landisville,NJ
PGE-INT-113459105,2015-06-30,5.72,-1,0,95991,YUBA CITY,CA
SCE-INT-SCE-113791,2017-06-23,7.26,26308,0,92562,Murrieta,CA
NFG-SR25630-40697,2015-06-24,5.98,38784.6,0,01906,Saugus,MA
12890,2012-10-04,13.734,-1,-1,85396,Buckeye,AZ
PGE-INT-117281826,2019-05-31,6.49,19769.6,0,94509,ANTIOCH,CA
NJSRRE1532230330,2015-11-16,4.94,-1,0,07052,WEST ORANGE,NJ
163799,2019-01-31,7.2,24840,-1,11729,Deer Park,NY
PGE-INT-114102184,2018-01-04,13.325,68224,0,94505,DISCOVERY BAY,CA
PGE-INT-113589665,2017-04-19,4.8,35000,8003,95987,Williams,CA
102542,2020-02-01,6.72,-1,-1,85378,Surprise,AZ
SCE-INT-SCE-109062,2017-04-20,7.823010204,34347.6,0,93535,LANCASTER,CA
PGE-INT-115417446,2019-02-23,3.6,35766,0,93424,AVILA BEACH,CA
SCE-INT-SCE-48495,2016-02-12,4.491816327,24336.54,0,90280,SOUTH GATE,CA
SCE-INT-SCE-17358,2015-09-01,6.867,10741,0,92562,MURRIETA,CA
SCE-INT-NST-87881,2019-06-20,9.286071429,27580.88,0,91001,ALTADENA,CA
187433,2019-06-28,8.38,28391.25,1784,11426,Jamaica,NY
SCE-INT-NST-82844,2019-04-05,2.135,5057.68,91,92407,San Bernardino,CA
11296,2012-07-11,12,-1,-1,85379,Surprise,AZ
PGE-INT-119491257,2020-08-04,16.53,77090.96,0,95492,WINDSOR,CA
SCE-INT-SCE-30183,2015-12-01,10.13552041,166377,0,92883,CORONA,CA
SDGE-INT-249818,2020-02-03,6.4,14573,0,92083,VISTA,CA
PGE-INT-114052787,2017-10-03,7.54,10000,0,95688,VACAVILLE,CA
SCE-INT-500076915,2011-02-04,7.2,53700,9757,92708,Fountain Valley,CA
PGE-INT-113433652,2015-02-10,5.25,-1,0,94551,LIVERMORE,CA
RTEP-RPV_90667,2014-10-27,5.5,24200,0,85710,-1,AZ
SCE-INT-500117220,2012-02-15,7.755,58782.9,7038,92557,Moreno Valley,CA
SDGE-INT-256501,2020-03-30,8.19,28490,0,92020,EL CAJON,CA
PGE-INT-118149705,2019-12-24,8.55,42500,0,93711,FRESNO,CA
PGE-INT-113545116,2016-08-12,-1,-1,0,93907,SALINAS,CA
PGE-INT-113556547,2016-09-26,1.59,8140.8,0,93444,NIPOMO,CA
SMANG_27562,2020-12-16,4.42,18068.75,0,01028,East Longmeadow,MA
2150550,2015-08-31,3.12,11200,-1,88061,Silver City,NM
SCE-INT-SCE-101261,2017-02-07,5.811846939,10649.6,0,92509,Riverside,CA
SCE-INT-500064485,2008-02-24,2.52,22502.84,7553.8,92260,Palm Desert,CA
PGE-INT-113576181,2017-03-08,9.36,47923.2,0,93908,SALINAS,CA
CS2-C22943-015753,2014-02-03,4.25,21250,1700,02571,Wareham,MA
180127,2018-03-07,8.45,25311,1000,03301,Concord,NH
CS2-C22943-017660,2014-04-09,7,35000,2000,01826,Dracut,MA
SCE-INT-NST-18731,2018-01-15,25.53,1,0,92260,PALM DESERT,CA
NJSRRE1532339404,2016-08-03,11.44,-1,0,08234,Pleasantville,NJ
PGE-INT-115609097,2019-01-02,5.1,22737,0,93449,PISMO BEACH,CA
NJSRRE1532443662,2016-09-08,6.09,-1,0,08753,Toms River,NJ
45043,2016-05-19,4.5,-1,-1,85123,Arizona City,AZ
SCE-INT-NST-10282,2017-09-09,5.025,22612.5,2259,92530,Lake Elsinore,CA
Qfs <10kW #12193,2018-05-17,5.85,-1,-1,87121,Albuquerque,NM
SCE-INT-NST-49832,2018-07-21,2.24,5296,161,92584,San Jacinto,CA
SCE-INT-NST-65879,2018-11-24,8.284857143,23177.5,0,90720,LOS ALAMITOS,CA
PGE-INT-113594601,2017-04-14,4.1118,17945.2,0,95030,LOS GATOS,CA
SRO37197,2014-04-23,10,51000,-1,-1,-1,CO
SCE-INT-NST-18044,2017-11-08,4.275,17186,0,92345,HESPERIA,CA
SCE-INT-SCE-58622,2016-04-18,9.571040816,24862,0,92544,HEMET,CA
SCE-INT-500637128,2015-01-02,3.384693878,-1,0,90266,MANHATTAN BEACH,CA
UNSEDG-00222,2016-04-19,8.32,28288,0,86403,-1,AZ
PGE-INT-113401800,2014-07-11,4.95,-1,0,95682,SHINGLE SPRINGS,CA
SCE-INT-500361980,2013-05-08,5.39,34496,1156,92392,Victorville,CA
SDGE-INT-103337,2016-01-19,3.38,17306,0,91950,NATIONAL CITY,CA
SCE-INT-500205653,2012-05-17,2.25,9836.16,5006,91354,Santa Clarita,CA
RPV-30810,2018-06-19,4.64,20250,0,06515,New Haven,CT
RPV-09644,2015-09-14,7,26250,4116,06351,Griswold,CT
SCE-INT-NST-134624,2020-03-11,13.26,32487,0,92595,WILDOMAR,CA
TEPDG-11882,2018-03-29,6.6,17829,0,85718,-1,AZ
158618,2019-02-21,7.83,22146,1668,10454,Bronx,NY
35027,2015-09-12,10.965,-1,-1,85029,Phoenix,AZ
114866,2020-12-03,8.25,30163.57,-1,85607,Douglas,AZ
SCE-INT-SCE-64526,2016-05-25,5.232,7042,0,90680,STANTON,CA
CS2-SR25630-29086,2016-01-27,5.559,30575,3250,02359,Pembroke,MA
PGE-INT-113304567,2009-11-11,4.2,45486,5340,94587,Union City,CA
PGE-INT-113541946,2016-07-13,3.315,11668.8,0,94585,SUISUN CITY,CA
NJSRRE1532222221,2015-09-14,6.9,-1,0,08691,HAMILTON,NJ
SCE-INT-500705724,2015-05-28,3.712244898,-1,0,92557,MORENO VALLEY,CA
SCE-INT-NST-61756,2018-10-12,5.823857143,31388,0,93004,VENTURA,CA
PGE-INT-114453820,2018-04-19,11.88,48749.58,0,-1,-1,CA
SCE-INT-NST-03388,2017-08-02,2.32,7540,0,93291,VISALIA,CA
PGE-INT-113566834,2016-11-13,5.83,29849.6,0,93311,BAKERSFIELD,CA
NJSRRE1532184200,2012-05-04,9.84,-1,0,07728,FREEHOLD,NJ
SDGE-INT-181651,2019-06-05,4.95,16533,0,92629,DANA POINT,CA
RPV-53981,2020-12-08,5.12,22500,0,06515,New Haven,CT
SCE-INT-SCE-93583,2016-12-08,6.03,21000,0,93111,SANTA BARBARA,CA
SDGE-INT-20580,2010-03-21,7.59,45575,7130,92040,Lakeside,CA
NJSRRE1541688844,2019-09-20,7.04,-1,0,07065,RAHWAY,NJ
PGE-INT-119673757,2020-08-31,9.9572,45279.33,0,93212,CORCORAN,CA
2120569,2012-08-21,1.53,5365.98,-1,87501,Santa Fe,NM
SCE-INT-500375220,2013-06-19,3.5,15393.44,750,92883,Corona,CA
PGE-INT-113348023,2012-12-12,2.88,14328,3815,93711,Fresno,CA
SCE-INT-NST-99146,2019-07-18,15.01712245,39000,0,92630,LAKE FOREST,CA
PGE-INT-113321866,2010-11-14,2.82,17803,1298,94611,Oakland,CA
SDGE-INT-280405,2020-09-14,7.56,39085,0,92019,EL CAJON,CA
